DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,PAX
2012-09-21,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861655999999996,-104.67317800000001,14.3703703704,9.81030913082,6
2012-06-10,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364346999999995,-71.00518100000001,12.304347826099999,9.30021887625,6
2011-11-29,SFO,San Francisco,37.618972,-122.374889,EWR,Newark,40.6925,-74.168667,10.842105263199999,9.51176556747,6
2012-05-02,BOS,Boston,42.364346999999995,-71.00518100000001,SFO,San Francisco,37.618972,-122.374889,7.5625,4.87125924856,6
2012-01-06,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,11.666666666700001,11.188229108699998,6
2012-02-14,DFW,Dallas-Fort Worth,32.896828,-97.037997,SFO,San Francisco,37.618972,-122.374889,8.333333333330001,6.84174859298,6
2012-01-06,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,16.8709677419,11.3805153237,6
2012-09-26,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,12.791666666700001,10.112322086,6
2013-02-04,ATL,Atlanta,33.636719,-84.428067,SFO,San Francisco,37.618972,-122.374889,7.666666666669999,5.4989176424199995,6
2012-02-24,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,12.652173913,9.48495792703,6
2012-05-19,LGA,New York,40.777245,-73.872608,MIA,Miami,25.79325,-80.29055600000001,13.4230769231,9.782323147080001,6
2012-09-28,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364346999999995,-71.00518100000001,16.0344827586,11.6050566522,6
2012-09-27,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,14.16,11.066767067799999,6
2012-03-09,JFK,New York,40.639751000000004,-73.778925,MIA,Miami,25.79325,-80.29055600000001,14.3793103448,10.857564160899999,6
2011-10-23,DEN,Denver,39.861655999999996,-104.67317800000001,ORD,Chicago,41.978603,-87.904842,10.05,6.916608539179999,6
2012-09-13,DEN,Denver,39.861655999999996,-104.67317800000001,MSP,Minneapolis,44.881956,-93.221767,9.47368421053,6.702971323330001,6
2012-03-09,JFK,New York,40.639751000000004,-73.778925,MCO,Orlando,28.429394,-81.308994,13.6785714286,9.684097584789999,6
2012-04-20,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,10.7272727273,8.74605662533,6
2013-02-07,PHX,Phoenix,33.434278000000006,-112.011583,DEN,Denver,39.861655999999996,-104.67317800000001,9.11111111111,6.37909166398,6
2012-06-29,BOS,Boston,42.364346999999995,-71.00518100000001,LAX,Los Angeles,33.942536,-118.408075,14.407407407400001,10.6129792064,6
2012-02-02,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,5.6363636363600005,4.58852323243,6
2011-11-28,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364346999999995,-71.00518100000001,9.0,6.58596993616,6
2012-01-22,IAH,Houston,29.984433000000003,-95.341442,ORD,Chicago,41.978603,-87.904842,9.6,8.774364574380002,6
2012-10-04,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,16.1071428571,11.704191353399999,6
2011-10-17,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,13.6153846154,9.05572492107,6
2012-01-29,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,10.916666666700001,7.700461119260001,6
2012-01-15,ORD,Chicago,41.978603,-87.904842,SFO,San Francisco,37.618972,-122.374889,10.6956521739,7.89381105452,6
2012-04-20,IAH,Houston,29.984433000000003,-95.341442,ORD,Chicago,41.978603,-87.904842,10.777777777799999,10.1665863063,6
2012-03-28,BOS,Boston,42.364346999999995,-71.00518100000001,ATL,Atlanta,33.636719,-84.428067,10.0952380952,7.867050031010001,6
2011-12-05,MIA,Miami,25.79325,-80.29055600000001,ATL,Atlanta,33.636719,-84.428067,13.2,11.052903087699999,6
2012-04-11,JFK,New York,40.639751000000004,-73.778925,MCO,Orlando,28.429394,-81.308994,13.08,9.304658331539999,6
2012-04-26,DEN,Denver,39.861655999999996,-104.67317800000001,ORD,Chicago,41.978603,-87.904842,9.6,8.29330738418,6
2011-09-27,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,13.2,8.708233651739999,6
2011-09-06,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,12.04,7.430118886439999,6
2012-08-30,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,6.166666666669999,4.877281905719999,6
2012-10-09,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,14.708333333299999,12.3938244323,6
2012-06-11,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000003,-95.341442,12.416666666700001,8.350561900730002,6
2011-12-29,JFK,New York,40.639751000000004,-73.778925,MIA,Miami,25.79325,-80.29055600000001,15.0,10.8258948822,6
2012-07-17,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,8.76470588235,6.842234757050001,6
2013-01-05,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.29055600000001,15.9677419355,12.4190280644,6
2011-11-28,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,8.9375,7.34364804894,6
2011-10-12,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,10.857142857100001,7.584759154289999,6
2011-10-22,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,15.9411764706,10.4154348648,6
2011-09-29,MIA,Miami,25.79325,-80.29055600000001,ATL,Atlanta,33.636719,-84.428067,12.590909090899999,9.66909209757,6
2012-08-15,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,13.833333333299999,9.21424434507,6
2012-07-13,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.29055600000001,11.583333333299999,9.609400590580002,6
2012-07-01,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,16.2666666667,12.827592386600001,6
2012-10-07,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861655999999996,-104.67317800000001,12.8,12.0420316523,6
2012-01-02,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751000000004,-73.778925,18.2571428571,12.2458705096,6
2012-10-29,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861655999999996,-104.67317800000001,8.0,7.474400756360001,6
2011-11-10,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,12.4,7.91622805803,6
2011-12-05,PHX,Phoenix,33.434278000000006,-112.011583,DEN,Denver,39.861655999999996,-104.67317800000001,11.05,9.07556000882,6
2012-06-08,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364346999999995,-71.00518100000001,8.07142857143,6.59211983781,6
2012-06-01,DEN,Denver,39.861655999999996,-104.67317800000001,LAX,Los Angeles,33.942536,-118.408075,14.407407407400001,11.191546463800002,6
2012-04-10,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,9.411764705880001,7.70599461077,6
2012-05-17,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,13.5555555556,8.82449969527,6
2013-02-22,BOS,Boston,42.364346999999995,-71.00518100000001,ORD,Chicago,41.978603,-87.904842,7.666666666669999,5.7279598296000005,6
2013-02-22,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,6.0,3.89444048185,6
2012-11-09,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,14.566666666700002,10.513319411900001,6
2012-01-02,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364346999999995,-71.00518100000001,15.2333333333,9.88444732145,6
2011-12-29,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,15.2413793103,10.500527784099999,6
2011-09-29,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,12.2307692308,8.70083992409,6
2012-04-26,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,10.0454545455,7.383877370439999,6
2011-09-26,JFK,New York,40.639751000000004,-73.778925,LAS,Las Vegas,36.080056,-115.15225,13.107142857100001,8.78272414381,6
2012-09-03,DEN,Denver,39.861655999999996,-104.67317800000001,LAX,Los Angeles,33.942536,-118.408075,13.5769230769,9.61321206225,6
2012-10-26,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.1,8.79533369105,6
